2026-04-23 10:05:30.788 [http-nio-0.0.0.0-8080-exec-170] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_178_1] [2026-04-23 10:05:30.788] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.122 [http-nio-0.0.0.0-8080-exec-163] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2905_1] [2026-04-23 10:05:36.122] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.122 [http-nio-0.0.0.0-8080-exec-159] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2907_1] [2026-04-23 10:05:36.122] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.123 [http-nio-0.0.0.0-8080-exec-141] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2908_1] [2026-04-23 10:05:36.123] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.124 [http-nio-0.0.0.0-8080-exec-141] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2908_1] [2026-04-23 10:05:36.124] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.126 [http-nio-0.0.0.0-8080-exec-9] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2909_1] [2026-04-23 10:05:36.126] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.127 [http-nio-0.0.0.0-8080-exec-9] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2909_1] [2026-04-23 10:05:36.127] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.127 [http-nio-0.0.0.0-8080-exec-129] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2910_1] [2026-04-23 10:05:36.127] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.127 [http-nio-0.0.0.0-8080-exec-129] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2910_1] [2026-04-23 10:05:36.127] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.130 [http-nio-0.0.0.0-8080-exec-31] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2911_1] [2026-04-23 10:05:36.130] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.130 [http-nio-0.0.0.0-8080-exec-31] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2911_1] [2026-04-23 10:05:36.130] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.132 [http-nio-0.0.0.0-8080-exec-87] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2912_1] [2026-04-23 10:05:36.132] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.132 [http-nio-0.0.0.0-8080-exec-143] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2913_1] [2026-04-23 10:05:36.132] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.133 [http-nio-0.0.0.0-8080-exec-143] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2913_1] [2026-04-23 10:05:36.133] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.133 [http-nio-0.0.0.0-8080-exec-87] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2912_1] [2026-04-23 10:05:36.133] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.134 [http-nio-0.0.0.0-8080-exec-200] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2914_1] [2026-04-23 10:05:36.134] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.135 [http-nio-0.0.0.0-8080-exec-200] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2914_1] [2026-04-23 10:05:36.135] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.136 [http-nio-0.0.0.0-8080-exec-78] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2915_1] [2026-04-23 10:05:36.136] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.137 [http-nio-0.0.0.0-8080-exec-78] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2915_1] [2026-04-23 10:05:36.137] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.138 [http-nio-0.0.0.0-8080-exec-54] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2916_1] [2026-04-23 10:05:36.138] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.139 [http-nio-0.0.0.0-8080-exec-54] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2916_1] [2026-04-23 10:05:36.139] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.140 [http-nio-0.0.0.0-8080-exec-88] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2917_1] [2026-04-23 10:05:36.140] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.141 [http-nio-0.0.0.0-8080-exec-88] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2917_1] [2026-04-23 10:05:36.141] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.141 [http-nio-0.0.0.0-8080-exec-96] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2918_1] [2026-04-23 10:05:36.141] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.142 [http-nio-0.0.0.0-8080-exec-96] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2918_1] [2026-04-23 10:05:36.142] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.143 [http-nio-0.0.0.0-8080-exec-91] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2919_1] [2026-04-23 10:05:36.143] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.144 [http-nio-0.0.0.0-8080-exec-91] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2919_1] [2026-04-23 10:05:36.144] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.145 [http-nio-0.0.0.0-8080-exec-1] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2920_1] [2026-04-23 10:05:36.145] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.146 [http-nio-0.0.0.0-8080-exec-1] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2920_1] [2026-04-23 10:05:36.146] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.148 [http-nio-0.0.0.0-8080-exec-161] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2921_1] [2026-04-23 10:05:36.148] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.148 [http-nio-0.0.0.0-8080-exec-35] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2922_1] [2026-04-23 10:05:36.148] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.148 [http-nio-0.0.0.0-8080-exec-161] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2921_1] [2026-04-23 10:05:36.148] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.149 [http-nio-0.0.0.0-8080-exec-35] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2922_1] [2026-04-23 10:05:36.149] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.150 [http-nio-0.0.0.0-8080-exec-82] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2923_1] [2026-04-23 10:05:36.150] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.151 [http-nio-0.0.0.0-8080-exec-82] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2923_1] [2026-04-23 10:05:36.151] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.153 [http-nio-0.0.0.0-8080-exec-37] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2924_1] [2026-04-23 10:05:36.152] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.153 [http-nio-0.0.0.0-8080-exec-37] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2924_1] [2026-04-23 10:05:36.153] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.154 [http-nio-0.0.0.0-8080-exec-66] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2926_1] [2026-04-23 10:05:36.154] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.154 [http-nio-0.0.0.0-8080-exec-55] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2925_1] [2026-04-23 10:05:36.154] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.155 [http-nio-0.0.0.0-8080-exec-55] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2925_1] [2026-04-23 10:05:36.155] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.155 [http-nio-0.0.0.0-8080-exec-66] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2926_1] [2026-04-23 10:05:36.155] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.160 [http-nio-0.0.0.0-8080-exec-151] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2927_1] [2026-04-23 10:05:36.160] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.160 [http-nio-0.0.0.0-8080-exec-146] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2928_1] [2026-04-23 10:05:36.160] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.161 [http-nio-0.0.0.0-8080-exec-151] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2927_1] [2026-04-23 10:05:36.161] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.161 [http-nio-0.0.0.0-8080-exec-146] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2928_1] [2026-04-23 10:05:36.161] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.164 [http-nio-0.0.0.0-8080-exec-57] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2930_1] [2026-04-23 10:05:36.164] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.164 [http-nio-0.0.0.0-8080-exec-109] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2929_1] [2026-04-23 10:05:36.164] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.165 [http-nio-0.0.0.0-8080-exec-57] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2930_1] [2026-04-23 10:05:36.165] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.165 [http-nio-0.0.0.0-8080-exec-109] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2929_1] [2026-04-23 10:05:36.165] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.166 [http-nio-0.0.0.0-8080-exec-173] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2931_1] [2026-04-23 10:05:36.166] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.167 [http-nio-0.0.0.0-8080-exec-173] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2931_1] [2026-04-23 10:05:36.167] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.169 [http-nio-0.0.0.0-8080-exec-33] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2932_1] [2026-04-23 10:05:36.169] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.169 [http-nio-0.0.0.0-8080-exec-33] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2932_1] [2026-04-23 10:05:36.169] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.170 [http-nio-0.0.0.0-8080-exec-152] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2933_1] [2026-04-23 10:05:36.170] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.170 [http-nio-0.0.0.0-8080-exec-152] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2933_1] [2026-04-23 10:05:36.170] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.171 [http-nio-0.0.0.0-8080-exec-44] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2934_1] [2026-04-23 10:05:36.171] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.172 [http-nio-0.0.0.0-8080-exec-44] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2934_1] [2026-04-23 10:05:36.172] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.173 [http-nio-0.0.0.0-8080-exec-49] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2935_1] [2026-04-23 10:05:36.173] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.174 [http-nio-0.0.0.0-8080-exec-49] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2935_1] [2026-04-23 10:05:36.174] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.175 [http-nio-0.0.0.0-8080-exec-117] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2936_1] [2026-04-23 10:05:36.175] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.176 [http-nio-0.0.0.0-8080-exec-117] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2936_1] [2026-04-23 10:05:36.176] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.178 [http-nio-0.0.0.0-8080-exec-19] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2938_1] [2026-04-23 10:05:36.178] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
